ball_1,ball_2,ball_3,ball_4,win_times
14,22,26,33,1
7,17,24,38,1
2,10,19,27,1
17,24,30,37,1
17,24,35,37,1
17,30,35,37,1
24,30,35,37,1
2,6,10,19,1
2,6,10,27,1
2,6,10,33,1
2,6,19,27,1
2,6,19,33,1
2,10,19,33,1
4,30,35,37,1
2,10,27,33,1
2,19,27,33,1
6,10,19,27,1
6,19,27,33,1
10,19,27,33,1
17,28,37,38,1
17,28,37,39,1
17,28,38,39,1
17,28,38,42,1
17,24,30,35,1
4,24,35,37,1
13,21,24,26,1
21,24,26,30,1
13,21,24,30,1
13,21,26,29,1
13,21,26,30,1
13,21,29,30,1
13,24,26,29,1
13,24,26,30,1
13,24,29,30,1
13,26,29,30,1
21,24,26,29,1
21,24,29,30,1
4,24,30,37,1
21,26,29,30,1
24,26,29,30,1
4,17,24,30,1
4,17,24,35,1
4,17,24,37,1
4,17,30,35,1
4,17,30,37,1
4,17,35,37,1
4,24,30,35,1
3,8,17,26,1
3,8,17,19,1
3,5,19,26,1
6,18,20,25,1
2,6,18,20,1
2,6,18,25,1
2,6,20,25,1
2,6,20,41,1
2,6,25,41,1
2,18,20,25,1
2,18,20,41,1
2,18,25,41,1
2,20,25,41,1
6,18,20,41,1
10,21,23,25,1
6,18,25,41,1
6,20,25,41,1
18,20,25,41,1
8,27,29,37,1
8,27,30,37,1
8,27,37,39,1
8,29,30,37,1
8,29,37,39,1
8,30,37,39,1
13,21,23,25,1
10,13,23,25,1
3,5,17,26,1
17,31,37,38,1
7,17,31,38,1
7,17,37,38,1
7,24,31,37,1
7,24,31,38,1
7,24,37,38,1
7,31,37,38,1
17,24,31,37,1
17,24,31,38,1
17,24,37,38,1
24,31,37,38,1
10,13,21,25,1
8,10,13,21,1
8,10,13,23,1
8,10,13,25,1
8,10,21,25,1
8,10,23,25,1
8,13,21,23,1
8,13,21,25,1
8,13,23,25,1
8,21,23,25,1
27,29,30,37,1
27,29,37,39,1
27,30,37,39,1
4,33,34,39,1
25,30,31,38,1
25,30,35,38,1
25,31,35,38,1
30,31,35,38,1
4,29,33,36,1
4,29,33,39,1
4,29,34,36,1
4,29,34,39,1
4,29,36,39,1
4,33,36,39,1
29,30,37,39,1
4,34,36,39,1
29,33,34,36,1
29,33,34,39,1
29,34,36,39,1
33,34,36,39,1
3,5,8,17,1
3,5,8,19,1
3,5,8,26,1
3,5,17,19,1
20,31,35,38,1
20,30,35,38,1
20,30,31,38,1
20,25,35,38,1
3,7,9,14,1
3,7,9,18,1
3,7,9,41,1
3,7,14,18,1
3,7,14,41,1
3,7,18,41,1
3,9,14,41,1
3,9,18,41,1
3,14,18,41,1
7,9,14,18,1
7,9,14,41,1
7,9,18,41,1
7,14,18,41,1
9,14,18,41,1
20,25,30,31,1
20,25,30,35,1
20,25,30,38,1
20,25,31,35,1
20,25,31,38,1
17,28,39,42,1
17,37,39,42,1
17,38,39,42,1
6,10,33,34,1
5,18,22,23,1
5,18,22,24,1
5,18,23,24,1
17,18,22,23,1
17,18,22,24,1
17,18,23,24,1
17,22,23,24,1
18,22,23,24,1
6,10,19,34,1
6,10,33,38,1
5,17,22,24,1
6,10,34,38,1
6,19,33,34,1
6,19,33,38,1
6,33,34,38,1
10,19,33,34,1
10,19,33,38,1
10,19,34,38,1
10,33,34,38,1
4,5,15,26,1
5,17,23,24,1
5,17,22,23,1
15,25,38,41,1
6,29,41,42,1
16,25,36,41,1
16,25,38,41,1
16,36,38,41,1
25,36,38,41,1
6,29,34,38,1
6,29,34,41,1
6,29,34,42,1
6,29,38,41,1
6,29,38,42,1
6,34,38,41,1
5,17,18,24,1
6,34,38,42,1
6,34,41,42,1
29,34,38,41,1
29,34,38,42,1
29,34,41,42,1
29,38,41,42,1
34,38,41,42,1
5,17,18,22,1
5,17,18,23,1
4,5,15,27,1
4,5,15,32,1
4,5,26,27,1
7,27,39,42,1
26,33,35,41,1
7,9,16,27,1
7,9,16,39,1
7,9,16,42,1
7,9,27,39,1
7,9,27,42,1
7,16,27,39,1
7,16,27,42,1
7,16,39,42,1
9,16,27,39,1
4,5,26,32,1
9,16,27,42,1
9,27,39,42,1
16,27,39,42,1
7,20,27,30,1
7,20,27,37,1
7,20,27,41,1
7,20,30,37,1
7,20,30,41,1
7,20,37,41,1
24,33,35,41,1
24,26,35,41,1
24,26,33,41,1
24,26,33,35,1
4,5,27,32,1
4,15,26,27,1
4,15,26,32,1
4,15,27,32,1
4,26,27,32,1
5,15,26,27,1
5,15,26,32,1
5,15,27,32,1
5,26,27,32,1
15,26,27,32,1
17,24,26,33,1
17,24,26,35,1
17,24,26,41,1
17,24,33,35,1
17,24,33,41,1
17,26,33,35,1
17,26,33,41,1
17,26,35,41,1
17,33,35,41,1
15,36,38,41,1
15,25,36,41,1
28,37,38,39,1
2,3,4,22,1
7,12,21,26,1
7,12,24,26,1
7,21,24,26,1
9,12,21,26,1
9,12,24,26,1
9,21,24,26,1
12,21,24,26,1
2,3,4,6,1
2,3,4,8,1
2,3,6,8,1
7,9,24,26,1
2,3,6,22,1
2,3,8,22,1
2,4,6,8,1
2,4,6,22,1
2,4,8,22,1
2,6,8,22,1
3,4,6,8,1
3,4,6,22,1
3,4,8,22,1
7,12,21,24,1
7,9,21,26,1
15,25,36,38,1
3,10,33,34,1
28,37,38,42,1
28,37,39,42,1
28,38,39,42,1
37,38,39,42,1
3,10,14,15,1
3,10,14,33,1
3,10,14,34,1
3,10,15,33,1
3,10,15,34,1
3,14,15,33,1
7,9,21,24,1
3,14,15,34,1
3,15,33,34,1
10,14,15,33,1
10,14,15,34,1
10,14,33,34,1
10,15,33,34,1
7,9,12,21,1
7,9,12,24,1
7,9,12,26,1
3,6,8,22,1
4,6,8,22,1
11,13,14,15,1
12,19,24,27,1
28,31,33,37,1
5,12,19,24,1
5,12,19,32,1
5,12,24,27,1
5,12,24,32,1
5,12,27,32,1
5,19,24,27,1
5,19,24,32,1
5,24,27,32,1
12,19,24,32,1
11,13,14,16,1
12,19,27,32,1
12,24,27,32,1
19,24,27,32,1
15,16,25,36,1
15,16,25,38,1
15,16,25,41,1
15,16,36,38,1
15,16,36,41,1
15,16,38,41,1
26,31,33,37,1
26,28,33,37,1
26,28,31,37,1
26,28,31,33,1
11,13,14,31,1
11,13,15,16,1
11,13,16,31,1
11,14,15,31,1
11,14,16,31,1
11,15,16,31,1
13,14,15,16,1
13,14,15,31,1
13,14,16,31,1
13,15,16,31,1
14,15,16,31,1
11,26,28,31,1
11,26,31,33,1
11,26,31,37,1
11,26,33,37,1
11,28,31,33,1
11,28,31,37,1
11,28,33,37,1
11,31,33,37,1
7,17,31,37,1
7,17,24,37,1
7,27,30,41,1
2,11,27,36,1
9,12,20,42,1
9,12,23,42,1
9,20,23,42,1
12,20,23,42,1
2,11,13,22,1
2,11,13,27,1
2,11,13,36,1
2,11,22,27,1
2,11,22,36,1
2,13,22,27,1
1,20,23,42,1
2,13,27,36,1
2,22,27,36,1
11,13,22,27,1
11,13,22,36,1
11,13,27,36,1
11,22,27,36,1
13,22,27,36,1
1,6,28,34,1
1,6,28,35,1
9,12,20,23,1
1,12,23,42,1
1,6,34,35,1
1,8,9,23,1
3,8,11,31,1
3,11,29,31,1
5,8,11,29,1
5,8,11,31,1
5,11,29,31,1
8,11,29,31,1
1,7,8,23,1
1,7,9,23,1
1,7,23,30,1
1,8,23,30,1
1,9,23,42,1
1,9,23,30,1
7,8,9,23,1
7,8,23,30,1
7,9,23,30,1
8,9,23,30,1
1,9,12,23,1
1,9,12,42,1
1,9,20,23,1
1,9,20,42,1
1,6,28,42,1
1,6,34,42,1
7,17,24,31,1
26,28,36,38,1
10,23,28,38,1
10,26,28,36,1
10,26,28,38,1
10,26,36,38,1
10,28,36,38,1
23,26,28,36,1
23,26,28,38,1
23,26,36,38,1
23,28,36,38,1
2,11,12,18,1
10,23,26,38,1
2,11,12,27,1
2,11,12,30,1
2,11,18,30,1
2,11,27,30,1
2,12,18,27,1
2,12,18,30,1
2,12,27,30,1
2,18,27,30,1
11,12,18,27,1
10,23,28,36,1
10,23,26,36,1
1,6,35,42,1
5,6,28,35,1
1,28,34,35,1
1,28,34,42,1
1,34,35,42,1
6,28,34,35,1
6,28,34,42,1
6,34,35,42,1
5,6,8,28,1
5,6,8,35,1
5,6,8,41,1
5,6,28,41,1
10,23,26,28,1
5,6,35,41,1
5,8,28,35,1
5,8,35,41,1
5,28,35,41,1
6,8,28,35,1
6,8,28,41,1
6,8,35,41,1
6,28,35,41,1
8,28,35,41,1
3,8,11,29,1
3,5,29,31,1
3,5,11,31,1
10,33,35,41,1
9,19,22,36,1
13,19,22,36,1
10,27,33,34,1
10,27,33,41,1
10,27,34,35,1
10,27,34,41,1
10,27,35,41,1
10,33,34,35,1
10,33,34,41,1
10,34,35,41,1
9,13,19,36,1
27,33,34,35,1
27,33,35,41,1
27,34,35,41,1
33,34,35,41,1
4,5,18,30,1
4,5,18,34,1
4,5,18,42,1
4,5,30,34,1
4,5,30,42,1
9,13,22,36,1
9,13,19,22,1
3,5,11,29,1
7,21,28,41,1
2,7,21,28,1
2,7,21,31,1
2,7,21,41,1
2,7,28,31,1
2,7,28,41,1
2,7,31,41,1
2,21,28,31,1
2,21,28,41,1
7,21,28,31,1
7,21,31,41,1
1,19,22,36,1
7,28,31,41,1
21,28,31,41,1
1,9,13,19,1
1,9,13,22,1
1,9,19,36,1
1,9,22,36,1
1,13,19,22,1
1,13,19,36,1
1,13,22,36,1
4,5,34,42,1
4,18,30,34,1
4,18,34,42,1
2,17,30,32,1
1,9,14,28,1
1,14,27,28,1
3,9,14,28,1
3,9,27,28,1
3,14,27,28,1
9,14,27,28,1
2,17,21,30,1
2,17,24,30,1
2,17,24,32,1
2,21,24,30,1
4,30,34,42,1
2,24,30,32,1
17,21,24,30,1
17,21,24,32,1
17,21,30,32,1
17,24,30,32,1
21,24,30,32,1
3,5,8,11,1
3,5,8,29,1
3,5,8,31,1
1,9,14,27,1
1,3,14,28,1
1,3,14,27,1
1,3,9,28,1
5,18,30,34,1
5,18,30,42,1
5,18,34,42,1
5,30,34,42,1
18,30,34,42,1
17,21,28,30,1
17,21,28,36,1
17,21,28,38,1
17,21,30,38,1
17,21,36,38,1
17,28,30,36,1
17,28,30,38,1
17,28,36,38,1
17,30,36,38,1
21,28,30,36,1
21,28,30,38,1
21,30,36,38,1
1,3,9,14,1
1,3,9,27,1
11,12,27,30,1
11,18,27,30,1
12,18,27,30,1
31,33,38,39,1
22,25,31,39,1
22,25,33,38,1
22,25,33,39,1
22,25,38,39,1
22,31,33,38,1
22,31,33,39,1
22,33,38,39,1
25,31,33,39,1
25,31,38,39,1
11,13,15,20,1
22,25,31,33,1
11,13,15,27,1
11,13,15,28,1
11,13,20,27,1
11,13,20,28,1
11,13,27,28,1
11,15,20,27,1
11,15,20,28,1
11,15,27,28,1
13,15,20,27,1
22,25,31,38,1
9,14,18,27,1
3,8,36,40,1
3,6,9,14,1
3,32,36,39,1
3,32,36,40,1
3,32,39,40,1
3,36,39,40,1
8,32,36,39,1
8,32,36,40,1
8,32,39,40,1
8,36,39,40,1
32,36,39,40,1
3,6,9,18,1
6,14,18,27,1
3,6,9,27,1
3,6,14,18,1
3,6,14,27,1
3,6,18,27,1
3,9,18,27,1
3,14,18,27,1
6,9,14,18,1
6,9,14,27,1
6,9,18,27,1
13,15,20,28,1
13,15,27,28,1
13,20,27,28,1
1,2,12,24,1
5,25,33,35,1
13,20,25,33,1
13,20,25,35,1
13,20,33,35,1
13,25,33,35,1
20,25,33,35,1
1,2,7,12,1
1,2,7,24,1
1,2,7,39,1
1,2,12,39,1
15,20,27,28,1
1,2,24,39,1
1,7,12,24,1
1,7,12,39,1
1,7,24,39,1
1,12,24,39,1
2,7,12,24,1
2,7,12,39,1
2,7,24,39,1
2,12,24,39,1
5,20,33,35,1
5,20,25,35,1
5,20,25,33,1
5,13,33,35,1
7,9,16,20,1
7,9,16,37,1
7,9,20,22,1
7,9,20,37,1
7,9,22,37,1
7,16,20,22,1
7,16,20,37,1
7,16,22,37,1
7,20,22,37,1
9,16,20,22,1
9,16,20,37,1
9,16,22,37,1
9,20,22,37,1
16,20,22,37,1
5,13,20,25,1
5,13,20,33,1
5,13,20,35,1
5,13,25,33,1
5,13,25,35,1
3,8,39,40,1
3,8,36,39,1
3,19,25,30,1
9,27,33,41,1
27,33,37,41,1
27,34,37,41,1
9,12,22,41,1
9,12,27,33,1
9,12,27,41,1
9,12,33,41,1
9,22,27,33,1
9,22,27,41,1
9,22,33,41,1
12,22,27,33,1
15,34,37,41,1
12,22,27,41,1
12,22,33,41,1
1,5,7,12,1
1,5,7,36,1
1,5,7,40,1
1,5,12,36,1
1,5,12,40,1
1,5,36,40,1
1,7,12,36,1
27,33,34,37,1
15,33,37,41,1
3,8,32,39,1
19,25,30,33,1
3,19,25,33,1
3,19,25,41,1
3,19,30,33,1
3,19,30,41,1
3,19,33,41,1
3,25,30,33,1
3,25,30,41,1
3,25,33,41,1
3,30,33,41,1
19,25,30,41,1
15,33,34,37,1
19,25,33,41,1
19,30,33,41,1
25,30,33,41,1
15,27,33,34,1
15,27,33,37,1
15,27,33,41,1
15,27,34,37,1
15,27,34,41,1
15,27,37,41,1
1,7,12,40,1
1,7,36,40,1
1,12,36,40,1
2,6,11,35,1
10,14,33,39,1
10,24,33,35,1
10,24,33,39,1
10,24,35,39,1
10,33,35,39,1
14,24,33,39,1
14,33,35,39,1
24,33,35,39,1
2,6,11,27,1
2,6,27,35,1
5,7,12,36,1
2,11,27,33,1
2,11,27,35,1
2,11,33,35,1
2,27,33,35,1
6,11,27,33,1
6,11,27,35,1
6,11,33,35,1
11,27,33,35,1
3,8,32,36,1
10,14,33,35,1
10,14,24,39,1
10,14,24,35,1
10,14,24,33,1
5,7,12,40,1
5,7,36,40,1
5,12,36,40,1
7,12,36,40,1
10,15,19,27,1
10,15,19,29,1
10,15,19,35,1
10,15,27,29,1
10,15,27,35,1
10,15,29,35,1
10,19,27,29,1
10,19,27,35,1
10,19,29,35,1
10,27,29,35,1
15,19,27,29,1
15,19,27,35,1
15,19,29,35,1
15,27,29,35,1
19,27,29,35,1
7,27,30,37,1
7,27,37,41,1
26,31,39,42,1
3,4,31,37,1
14,17,35,37,1
14,17,35,39,1
14,17,37,39,1
14,35,37,39,1
3,4,7,14,1
3,4,7,31,1
3,4,7,37,1
3,4,14,31,1
3,4,14,37,1
3,7,14,31,1
10,17,37,39,1
3,7,14,37,1
3,7,31,37,1
3,14,31,37,1
4,7,14,31,1
4,7,14,37,1
4,7,31,37,1
4,14,31,37,1
7,14,31,37,1
6,8,23,33,1
10,35,37,39,1
10,17,35,39,1
6,8,33,34,1
2,25,32,33,1
13,18,19,24,1
2,19,25,28,1
2,19,25,32,1
2,19,25,33,1
2,19,28,32,1
2,19,28,33,1
2,19,32,33,1
2,25,28,32,1
2,25,28,33,1
2,28,32,33,1
10,14,37,39,1
19,25,28,32,1
19,25,28,33,1
19,25,32,33,1
19,28,32,33,1
25,28,32,33,1
10,14,17,35,1
10,14,17,37,1
10,14,17,39,1
10,14,35,37,1
6,8,23,34,1
6,8,33,41,1
4,19,39,40,1
8,14,37,38,1
2,8,14,37,1
2,8,31,37,1
2,8,31,38,1
2,8,37,38,1
2,14,31,37,1
2,14,31,38,1
2,14,37,38,1
2,31,37,38,1
8,14,31,38,1
8,31,37,38,1
34,35,36,39,1
14,31,37,38,1
16,18,31,33,1
16,18,31,38,1
16,18,31,41,1
16,18,33,41,1
16,18,38,41,1
16,31,33,38,1
16,31,33,41,1
16,31,38,41,1
2,8,14,31,1
12,35,36,39,1
6,8,34,41,1
1,12,34,35,1
6,23,33,34,1
6,23,33,41,1
6,23,34,41,1
6,33,34,41,1
8,23,33,34,1
8,23,33,41,1
8,23,34,41,1
8,33,34,41,1
23,33,34,41,1
1,12,34,39,1
12,34,36,39,1
1,12,35,36,1
1,12,35,39,1
1,12,36,39,1
1,34,35,36,1
1,34,35,39,1
1,34,36,39,1
1,35,36,39,1
12,34,35,36,1
12,34,35,39,1
11,18,19,24,1
5,6,14,25,1
11,13,18,19,1
1,2,12,36,1
12,23,25,41,1
12,25,37,41,1
16,23,25,37,1
16,23,25,41,1
16,23,37,41,1
16,25,37,41,1
23,25,37,41,1
1,2,12,32,1
1,2,12,34,1
1,2,32,34,1
12,16,25,41,1
1,2,32,36,1
1,2,34,36,1
1,12,32,34,1
1,12,32,36,1
1,32,34,36,1
2,12,32,34,1
2,12,34,36,1
2,32,34,36,1
12,32,34,36,1
12,23,25,37,1
12,16,25,37,1
6,18,19,24,1
8,12,28,38,1
12,19,29,39,1
12,19,29,40,1
12,19,39,40,1
12,29,39,40,1
19,29,39,40,1
8,12,19,28,1
8,12,19,33,1
8,12,19,38,1
8,12,28,33,1
8,12,33,38,1
12,16,23,37,1
8,19,28,33,1
8,19,28,38,1
8,19,33,38,1
8,28,33,38,1
12,19,28,33,1
12,19,28,38,1
12,28,33,38,1
19,28,33,38,1
12,16,23,25,1
14,21,23,24,1
14,21,23,25,1
14,21,23,38,1
16,19,28,29,1
8,16,19,28,1
8,16,19,29,1
8,16,19,34,1
8,16,28,29,1
8,16,28,34,1
8,16,29,34,1
8,19,28,29,1
8,19,29,34,1
8,28,29,34,1
16,28,29,34,1
14,21,24,38,1
19,28,29,34,1
6,11,13,18,1
6,11,13,24,1
6,11,18,19,1
6,11,18,24,1
6,11,19,24,1
6,13,18,19,1
6,13,18,24,1
6,13,19,24,1
16,31,38,40,1
12,31,38,40,1
12,16,38,40,1
12,16,31,38,1
14,21,25,38,1
14,23,24,25,1
14,23,24,38,1
14,23,25,38,1
14,24,25,38,1
21,23,24,25,1
21,23,24,38,1
21,23,25,38,1
21,24,25,38,1
23,24,25,38,1
8,12,16,31,1
8,12,16,38,1
8,12,16,40,1
8,12,31,38,1
8,12,31,40,1
8,12,38,40,1
8,16,31,38,1
8,16,31,40,1
8,16,38,40,1
16,33,38,41,1
18,31,33,38,1
18,31,33,41,1
3,4,39,41,1
16,17,28,37,1
16,17,35,37,1
16,28,35,37,1
17,28,35,37,1
3,4,10,22,1
3,4,10,39,1
3,4,10,41,1
3,4,22,39,1
3,4,22,41,1
3,10,22,39,1
10,28,35,37,1
3,10,22,41,1
3,10,39,41,1
3,22,39,41,1
4,10,22,39,1
4,10,22,41,1
4,10,39,41,1
4,22,39,41,1
10,22,39,41,1
9,13,18,20,1
16,17,28,35,1
10,17,28,37,1
7,9,20,33,1
7,25,27,33,1
7,15,24,25,1
7,15,24,27,1
7,15,24,33,1
7,15,25,27,1
7,15,25,33,1
7,15,27,33,1
7,24,25,27,1
7,24,25,33,1
7,24,27,33,1
15,24,25,27,1
10,17,28,35,1
15,24,25,33,1
15,24,27,33,1
15,25,27,33,1
24,25,27,33,1
10,16,17,28,1
10,16,17,37,1
10,16,28,35,1
10,16,28,37,1
10,16,35,37,1
9,13,18,21,1
9,13,18,38,1
9,13,20,21,1
12,23,29,30,1
16,19,24,30,1
10,12,23,29,1
10,12,23,30,1
10,12,23,37,1
10,12,29,37,1
10,12,30,37,1
10,23,29,30,1
10,23,30,37,1
10,29,30,37,1
12,23,29,37,1
9,13,20,38,1
12,23,30,37,1
12,29,30,37,1
23,29,30,37,1
2,5,6,16,1
2,5,6,30,1
2,5,6,31,1
2,5,16,30,1
2,5,16,31,1
2,5,30,31,1
11,19,24,30,1
11,16,24,30,1
11,16,19,30,1
11,16,19,24,1
9,13,21,38,1
9,18,20,21,1
9,18,20,38,1
9,18,21,38,1
9,20,21,38,1
13,18,20,21,1
13,18,20,38,1
13,18,21,38,1
13,20,21,38,1
18,20,21,38,1
9,11,16,24,1
9,11,16,30,1
9,11,19,24,1
9,11,19,30,1
9,11,24,30,1
9,16,19,24,1
9,16,19,30,1
9,16,24,30,1
9,19,24,30,1
8,9,20,33,1
7,8,20,33,1
18,31,38,41,1
4,27,31,42,1
10,25,30,35,1
10,25,31,35,1
4,15,16,27,1
4,15,16,31,1
4,15,27,42,1
4,15,31,42,1
4,16,27,31,1
4,16,27,42,1
4,16,31,42,1
15,16,27,31,1
1,30,31,35,1
15,16,27,42,1
15,16,31,42,1
15,27,31,42,1
16,27,31,42,1
7,12,18,33,1
7,12,18,39,1
7,12,18,40,1
7,12,33,39,1
7,12,33,40,1
10,25,30,31,1
1,25,30,35,1
7,8,9,20,1
11,24,34,37,1
31,33,38,41,1
11,19,24,29,1
11,19,24,34,1
11,19,24,37,1
11,19,29,34,1
11,19,29,37,1
11,19,34,37,1
11,24,29,34,1
11,24,29,37,1
11,29,34,37,1
1,10,31,35,1
19,24,29,34,1
19,24,29,37,1
19,24,34,37,1
24,29,34,37,1
1,10,25,30,1
1,10,25,31,1
1,10,25,35,1
1,10,30,31,1
1,10,30,35,1
7,12,39,40,1
7,18,33,39,1
7,18,33,40,1
24,27,29,39,1
6,18,29,39,1
6,24,27,29,1
6,24,27,39,1
6,24,29,39,1
6,27,29,39,1
18,24,27,29,1
18,24,27,39,1
18,24,29,39,1
18,27,29,39,1
4,7,8,9,1
7,18,39,40,1
4,7,8,20,1
4,7,8,33,1
4,7,9,20,1
4,7,9,33,1
4,7,20,33,1
4,8,9,20,1
4,8,9,33,1
4,8,20,33,1
4,9,20,33,1
6,18,27,39,1
6,18,27,29,1
6,18,24,39,1
6,18,24,29,1
7,33,39,40,1
12,18,33,39,1
12,18,33,40,1
12,18,39,40,1
12,33,39,40,1
18,33,39,40,1
1,17,20,22,1
1,17,20,39,1
1,17,22,39,1
1,20,21,22,1
1,20,21,39,1
1,20,22,39,1
1,21,22,39,1
17,20,21,22,1
17,20,21,39,1
17,20,22,39,1
17,21,22,39,1
20,21,22,39,1
6,18,24,27,1
4,29,39,40,1
4,19,29,40,1
7,30,37,41,1
13,22,30,34,1
16,26,31,34,1
20,22,26,31,1
20,22,26,34,1
20,22,31,34,1
20,26,31,34,1
22,26,31,34,1
13,22,23,30,1
13,22,23,34,1
13,22,23,37,1
13,22,30,37,1
16,22,26,34,1
13,23,30,34,1
13,23,30,37,1
13,30,34,37,1
22,23,30,34,1
22,23,30,37,1
22,23,34,37,1
22,30,34,37,1
23,30,34,37,1
9,12,17,19,1
16,22,31,34,1
16,22,26,31,1
9,12,17,33,1
3,28,34,37,1
11,16,22,33,1
3,6,13,28,1
3,6,13,34,1
3,6,13,37,1
3,6,28,34,1
3,6,28,37,1
3,6,34,37,1
3,13,28,37,1
3,13,34,37,1
6,13,28,34,1
16,20,31,34,1
6,13,28,37,1
6,13,34,37,1
6,28,34,37,1
13,28,34,37,1
16,20,22,26,1
16,20,22,31,1
16,20,22,34,1
16,20,26,31,1
16,20,26,34,1
9,12,17,22,1
9,12,19,22,1
4,19,29,39,1
9,13,28,29,1
4,24,32,38,1
4,24,32,39,1
4,24,38,39,1
4,32,38,39,1
20,24,32,38,1
20,24,32,39,1
20,24,38,39,1
20,32,38,39,1
24,32,38,39,1
9,13,28,30,1
4,20,32,38,1
9,13,28,42,1
9,13,29,42,1
9,13,30,42,1
9,28,29,42,1
9,29,30,42,1
13,28,29,30,1
13,28,29,42,1
13,28,30,42,1
13,29,30,42,1
4,20,38,39,1
4,20,24,39,1
9,12,19,33,1
6,8,25,32,1
9,17,19,22,1
9,17,19,33,1
9,17,22,33,1
12,17,19,33,1
12,17,22,33,1
17,19,22,33,1
6,8,11,25,1
6,8,11,32,1
6,8,11,36,1
6,8,25,36,1
4,20,24,38,1
6,8,32,36,1
6,11,25,32,1
6,11,32,36,1
6,25,32,36,1
8,11,25,36,1
8,11,32,36,1
8,25,32,36,1
11,25,32,36,1
4,20,24,32,1
11,13,22,33,1
11,13,16,33,1
11,13,16,22,1
2,4,14,36,1
1,11,12,42,1
1,11,20,42,1
10,11,12,20,1
10,11,12,42,1
10,11,20,42,1
10,12,20,42,1
11,12,20,42,1
2,4,14,21,1
2,4,14,22,1
2,4,21,22,1
1,10,20,42,1
2,4,21,36,1
2,4,22,36,1
2,14,21,22,1
2,21,22,36,1
4,14,21,22,1
4,14,21,36,1
4,21,22,36,1
14,21,22,36,1
2,3,11,14,1
1,11,12,20,1
1,10,12,42,1
6,16,22,33,1
9,12,18,22,1
20,27,30,41,1
20,27,37,41,1
20,30,37,41,1
27,30,37,41,1
9,12,13,15,1
9,12,13,18,1
9,12,13,22,1
9,12,15,18,1
9,12,15,22,1
9,13,15,18,1
1,10,12,20,1
9,13,15,22,1
9,13,18,22,1
9,15,18,22,1
12,13,15,18,1
12,13,15,22,1
12,15,18,22,1
13,15,18,22,1
1,10,11,12,1
1,10,11,20,1
2,3,11,15,1
2,3,11,28,1
2,3,14,15,1
12,22,33,38,1
1,12,22,38,1
1,12,33,34,1
1,12,33,38,1
1,12,34,38,1
1,22,33,34,1
1,22,33,38,1
1,22,34,38,1
1,33,34,38,1
12,22,33,34,1
12,22,34,38,1
2,3,14,28,1
12,33,34,38,1
22,33,34,38,1
6,11,13,16,1
6,11,13,22,1
6,11,16,22,1
6,11,16,33,1
6,13,16,22,1
6,13,16,33,1
6,13,22,33,1
1,12,22,34,1
1,12,22,33,1
32,37,38,41,1
20,37,38,41,1
2,3,15,28,1
2,11,14,15,1
2,11,15,28,1
3,11,14,15,1
3,11,14,28,1
3,11,15,28,1
11,14,15,28,1
18,20,32,37,1
18,20,32,38,1
18,20,32,41,1
18,20,37,41,1
18,20,38,41,1
18,32,37,38,1
18,32,37,41,1
18,32,38,41,1
18,37,38,41,1
20,32,37,38,1
20,32,37,41,1
20,32,38,41,1
8,12,15,22,1
8,12,15,30,1
8,12,15,32,1
1,11,15,23,1
6,11,22,26,1
6,11,26,33,1
6,12,22,26,1
6,12,22,33,1
6,12,26,33,1
6,22,26,33,1
11,12,22,33,1
11,12,26,33,1
11,22,26,33,1
1,11,15,25,1
6,11,12,26,1
1,11,15,34,1
1,11,23,25,1
1,11,23,34,1
1,11,25,34,1
1,15,23,25,1
1,15,23,34,1
1,15,25,34,1
1,23,25,34,1
11,15,23,25,1
6,11,12,33,1
6,11,12,22,1
6,11,23,24,1
4,5,13,28,1
6,11,24,34,1
6,23,24,34,1
10,11,23,24,1
10,11,23,34,1
10,11,24,34,1
11,23,24,34,1
4,5,9,13,1
4,5,9,28,1
4,5,9,38,1
4,5,13,38,1
9,13,28,38,1
4,5,28,38,1
4,9,13,28,1
4,9,13,38,1
4,9,28,38,1
4,13,28,38,1
5,9,13,28,1
5,9,13,38,1
5,9,28,38,1
5,13,28,38,1
11,15,23,34,1
11,15,25,34,1
11,23,25,34,1
20,27,29,41,1
1,12,27,38,1
5,12,16,27,1
5,12,16,38,1
5,12,27,38,1
5,16,27,38,1
12,16,27,38,1
20,25,27,34,1
20,25,27,41,1
20,27,29,34,1
20,27,34,41,1
15,23,25,34,1
25,27,29,34,1
25,27,29,41,1
25,27,34,41,1
27,29,34,41,1
4,12,19,29,1
4,12,19,39,1
4,12,29,39,1
4,12,29,40,1
4,12,39,40,1
1,12,16,38,1
1,12,16,27,1
1,5,27,38,1
1,5,16,38,1
4,5,6,8,1
4,5,6,17,1
4,5,6,29,1
4,5,8,17,1
4,5,8,29,1
4,5,17,29,1
4,6,8,17,1
4,6,8,29,1
4,6,17,29,1
4,8,17,29,1
5,6,8,17,1
5,6,8,29,1
5,6,17,29,1
5,8,17,29,1
6,8,17,29,1
1,5,12,16,1
1,5,12,27,1
1,5,12,38,1
1,5,16,27,1
6,11,23,34,1
6,10,24,34,1
8,12,22,30,1
1,29,36,39,1
1,6,8,29,1
1,6,8,36,1
1,6,8,39,1
1,6,29,36,1
1,6,29,39,1
1,6,36,39,1
1,8,29,36,1
1,8,29,39,1
1,8,36,39,1
6,8,29,36,1
22,30,34,36,1
6,8,29,39,1
6,8,36,39,1
